CO_CURSO,TP_SEXO,TP_COR_RACA,TP_TURNO,IN_RESERVA_VAGAS,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS
"13409","2","2","3","1","0","null","null","null","null","null","null","6"
"13409","2","1","3","0","0","null","null","null","null","null","null","28"
"13409","1","1","3","0","0","null","null","null","null","null","null","19"
"13409","2","0","3","1","0","null","null","null","null","null","null","3"
"13409","2","3","3","0","1","0","0","0","0","0","1","2"
"13409","2","3","3","1","0","null","null","null","null","null","null","25"
"13409","2","1","3","1","0","null","null","null","null","null","null","6"
"13409","1","3","3","0","0","null","null","null","null","null","null","7"
"13409","1","1","3","1","0","null","null","null","null","null","null","3"
"13409","1","0","3","0","0","null","null","null","null","null","null","5"
"13413","1","1","4","1","0","null","null","null","null","null","null","28"
"13413","2","1","4","1","0","null","null","null","null","null","null","6"
"13413","1","0","4","1","0","null","null","null","null","null","null","14"
"13413","2","1","4","1","1","1","0","0","0","0","0","2"
"13413","1","0","4","0","1","0","0","0","0","1","0","6"
"13413","1","1","4","0","1","1","0","0","0","1","0","2"
"13413","1","3","4","1","1","1","0","0","0","0","0","9"
"13413","2","3","4","1","1","1","0","0","0","0","0","8"
"13413","1","0","4","0","0","null","null","null","null","null","null","53"
"13413","1","3","4","1","0","null","null","null","null","null","null","76"
"13413","1","3","4","1","1","1","0","0","0","1","0","4"
"13413","2","1","4","0","1","1","0","0","0","0","0","2"
"13413","2","1","4","0","0","null","null","null","null","null","null","38"
"13413","1","2","4","1","0","null","null","null","null","null","null","7"
"13413","2","1","4","1","1","1","0","0","0","1","1","2"
"13413","2","3","4","0","1","0","0","0","0","1","0","2"
"13413","1","3","4","1","1","1","0","1","0","0","0","2"
"13413","1","3","4","0","0","null","null","null","null","null","null","52"
"13413","1","1","4","1","1","0","0","0","0","1","0","3"
"13413","1","3","4","1","1","0","0","0","0","0","1","2"
"13413","2","2","4","1","0","null","null","null","null","null","null","6"
"13413","2","3","4","1","1","0","0","0","0","1","0","4"
"13413","1","3","4","1","1","0","0","0","0","1","0","5"
"13413","1","3","4","0","1","0","0","0","0","1","0","2"
"13413","2","3","4","1","0","null","null","null","null","null","null","44"
"13413","1","1","4","0","1","0","0","0","0","0","1","2"
"13413","1","1","4","0","1","1","0","0","0","0","0","2"
"13413","1","1","4","0","0","null","null","null","null","null","null","95"
"13413","1","1","4","0","1","0","0","0","0","1","0","17"
"13413","2","0","4","1","0","null","null","null","null","null","null","7"
"13413","2","0","4","0","0","null","null","null","null","null","null","9"
"13413","2","3","4","0","0","null","null","null","null","null","null","21"
"13413","1","2","4","0","0","null","null","null","null","null","null","7"
"13413","1","1","4","1","1","1","0","0","0","0","0","8"
"13413","1","3","4","0","1","0","0","1","0","0","0","2"
"13413","2","2","4","0","0","null","null","null","null","null","null","2"
"13413","1","3","4","0","1","0","0","0","0","0","1","2"
"13415","1","3","2","1","1","0","0","0","0","0","1","2"
"13415","1","0","2","1","0","null","null","null","null","null","null","2"
"13415","1","0","3","0","0","null","null","null","null","null","null","8"
"13415","2","1","2","1","0","null","null","null","null","null","null","9"
"13415","1","3","3","1","0","null","null","null","null","null","null","32"
"13415","2","2","2","0","0","null","null","null","null","null","null","4"
"13415","2","3","3","1","0","null","null","null","null","null","null","40"
"13415","1","2","2","1","0","null","null","null","null","null","null","5"
"13415","2","0","2","0","0","null","null","null","null","null","null","5"
"13415","2","0","2","1","0","null","null","null","null","null","null","4"
"13415","2","2","2","1","0","null","null","null","null","null","null","4"
"13415","1","5","3","1","0","null","null","null","null","null","null","2"
"13415","1","1","3","1","0","null","null","null","null","null","null","10"
"13415","1","3","3","0","0","null","null","null","null","null","null","13"
"13415","2","3","2","1","1","1","0","0","0","0","0","2"
"13415","1","1","2","0","0","null","null","null","null","null","null","26"
"13415","1","1","2","1","0","null","null","null","null","null","null","11"
"13415","1","0","2","0","0","null","null","null","null","null","null","14"
"13415","2","3","2","0","0","null","null","null","null","null","null","17"
"13415","2","3","3","0","1","0","0","0","0","0","1","2"
"13415","1","2","2","0","0","null","null","null","null","null","null","3"
"13415","1","1","2","0","1","0","0","0","0","0","1","2"
"13415","2","5","3","0","0","null","null","null","null","null","null","3"
"13415","2","3","3","1","1","1","0","0","0","0","0","2"
"13415","2","1","2","0","0","null","null","null","null","null","null","31"
"13415","1","3","2","0","1","0","0","0","0","1","0","2"
"13415","2","1","2","0","1","0","0","0","0","1","0","3"
"13415","2","0","3","1","0","null","null","null","null","null","null","4"
"13415","2","1","3","0","0","null","null","null","null","null","null","33"
"13415","2","1","3","1","0","null","null","null","null","null","null","9"
"13415","2","3","2","1","0","null","null","null","null","null","null","23"
"13415","2","1","3","0","1","1","0","0","0","0","0","2"
"13415","2","4","3","0","0","null","null","null","null","null","null","3"
"13415","2","3","2","1","1","1","1","0","0","0","0","2"
"13415","2","2","3","1","0","null","null","null","null","null","null","12"
"13415","1","3","2","1","0","null","null","null","null","null","null","34"
"13415","1","2","3","1","0","null","null","null","null","null","null","6"
"13415","1","1","3","0","0","null","null","null","null","null","null","22"
"13415","1","0","3","1","0","null","null","null","null","null","null","5"
"13415","2","2","3","0","0","null","null","null","null","null","null","7"
"13415","1","2","2","1","1","1","0","0","0","0","1","2"
"13415","1","3","2","1","1","1","0","0","0","0","0","2"
"13415","1","3","2","0","0","null","null","null","null","null","null","12"
"13415","2","0","3","0","0","null","null","null","null","null","null","21"
"13415","2","3","3","0","0","null","null","null","null","null","null","26"
"13417","1","3","3","1","1","1","0","0","0","0","0","6"
"13417","1","1","2","1","1","1","0","0","0","0","0","4"
"13417","2","1","3","1","0","null","null","null","null","null","null","2"
"13417","2","3","3","0","0","null","null","null","null","null","null","13"
"13417","2","3","2","1","0","null","null","null","null","null","null","4"
"13417","1","2","2","0","0","null","null","null","null","null","null","5"
"13417","1","3","3","0","0","null","null","null","null","null","null","38"
"13417","1","0","2","0","0","null","null","null","null","null","null","23"
"13417","1","2","3","0","0","null","null","null","null","null","null","8"
"13417","2","0","3","0","0","null","null","null","null","null","null","8"
"13417","2","3","3","1","0","null","null","null","null","null","null","14"
"13417","1","3","2","1","1","0","0","0","0","1","0","5"
"13417","1","3","3","1","0","null","null","null","null","null","null","61"
"13417","2","1","3","0","0","null","null","null","null","null","null","11"
"13417","1","3","2","1","1","1","0","0","0","0","0","7"
"13417","2","0","3","1","0","null","null","null","null","null","null","4"
"13417","2","3","2","0","0","null","null","null","null","null","null","4"
"13417","1","0","3","1","0","null","null","null","null","null","null","9"
"13417","1","1","2","1","0","null","null","null","null","null","null","14"
"13417","1","3","2","0","1","0","0","0","0","1","0","3"
"13417","1","2","2","1","0","null","null","null","null","null","null","9"
"13417","1","3","2","1","0","null","null","null","null","null","null","55"
"13417","2","2","3","1","0","null","null","null","null","null","null","7"
"13417","1","0","2","1","0","null","null","null","null","null","null","12"
"13417","1","3","2","0","1","0","0","1","0","0","0","2"
"13417","1","1","3","1","0","null","null","null","null","null","null","21"
"13417","2","1","2","0","0","null","null","null","null","null","null","3"
"13417","1","5","3","1","0","null","null","null","null","null","null","2"
"13417","1","3","2","0","0","null","null","null","null","null","null","45"
"13417","1","1","3","0","0","null","null","null","null","null","null","34"
"13417","2","4","3","0","0","null","null","null","null","null","null","2"
"13417","1","1","2","0","0","null","null","null","null","null","null","39"
"13417","1","0","3","0","0","null","null","null","null","null","null","27"
"13417","1","2","3","1","0","null","null","null","null","null","null","13"
"13417","2","2","3","0","0","null","null","null","null","null","null","3"
"13418","1","1","3","1","0","null","null","null","null","null","null","27"
"13418","2","1","2","1","0","null","null","null","null","null","null","4"
"13418","1","1","2","1","0","null","null","null","null","null","null","37"
"13418","1","0","1","0","0","null","null","null","null","null","null","53"
"13418","2","0","3","1","0","null","null","null","null","null","null","3"
"13418","2","2","2","0","1","1","0","0","0","0","0","2"
"13418","2","0","2","1","0","null","null","null","null","null","null","3"
"13418","2","0","3","0","0","null","null","null","null","null","null","3"
"13418","1","3","1","0","1","0","0","0","0","1","0","6"
"13418","1","3","1","1","1","0","0","0","0","1","0","2"
"13418","1","2","3","0","0","null","null","null","null","null","null","17"
"13418","1","3","3","0","0","null","null","null","null","null","null","100"
"13418","1","0","3","1","0","null","null","null","null","null","null","27"
"13418","2","3","2","1","0","null","null","null","null","null","null","17"
"13418","1","1","2","0","1","0","0","0","0","1","0","3"
"13418","1","4","1","0","0","null","null","null","null","null","null","3"
"13418","1","0","2","0","1","0","0","0","0","1","0","4"
"13418","1","1","3","1","1","0","0","0","0","1","0","2"
"13418","1","1","2","1","1","1","0","0","0","0","0","3"
"13418","2","0","2","0","0","null","null","null","null","null","null","4"
"13418","1","3","2","1","1","0","0","1","0","0","1","2"
"13418","1","0","1","1","1","0","0","0","0","1","1","2"
"13418","1","2","1","1","0","null","null","null","null","null","null","16"
"13418","2","3","3","1","0","null","null","null","null","null","null","29"
"13418","1","1","2","0","0","null","null","null","null","null","null","61"
"13418","1","3","1","0","0","null","null","null","null","null","null","78"
"13418","2","1","3","0","0","null","null","null","null","null","null","17"
"13418","2","3","2","0","1","0","0","0","0","1","0","3"
"13418","2","1","2","0","0","null","null","null","null","null","null","17"
"13418","1","3","2","1","1","0","0","0","0","1","1","2"
"13418","1","0","3","0","0","null","null","null","null","null","null","48"
"13418","1","1","1","0","0","null","null","null","null","null","null","92"
"13418","1","3","2","1","0","null","null","null","null","null","null","91"
"13418","2","1","1","0","0","null","null","null","null","null","null","13"
"13418","2","1","3","1","0","null","null","null","null","null","null","8"
"13418","1","0","3","0","1","0","0","0","0","1","0","2"
"13418","1","1","1","1","1","1","0","0","0","0","0","2"
"13418","1","1","1","1","1","0","0","0","0","1","0","2"
"13418","1","0","1","1","0","null","null","null","null","null","null","26"
"13418","2","3","1","1","0","null","null","null","null","null","null","25"
"13418","1","1","1","0","1","0","0","0","0","1","0","5"
"13418","1","2","1","0","0","null","null","null","null","null","null","11"
"13418","2","0","1","0","0","null","null","null","null","null","null","9"
"13418","1","3","3","0","1","0","0","0","0","1","0","4"
"13418","1","2","3","0","1","1","0","0","0","0","0","2"
"13418","2","1","2","0","1","0","0","0","0","1","0","2"
"13418","2","4","2","0","1","0","0","0","0","1","0","2"
"13418","1","3","1","1","0","null","null","null","null","null","null","125"
"13418","2","3","3","0","0","null","null","null","null","null","null","26"
"13418","1","3","2","0","1","0","0","0","0","0","1","4"
"13418","1","2","3","1","0","null","null","null","null","null","null","18"
"13418","1","1","2","1","1","0","0","0","0","1","0","3"
"13418","2","2","1","1","0","null","null","null","null","null","null","3"
"13418","2","2","1","0","0","null","null","null","null","null","null","2"
"13418","1","3","3","1","0","null","null","null","null","null","null","122"
"13418","2","3","2","0","0","null","null","null","null","null","null","15"
"13418","1","2","2","1","0","null","null","null","null","null","null","8"
"13418","1","4","2","0","0","null","null","null","null","null","null","6"
"13418","2","3","1","0","0","null","null","null","null","null","null","9"
"13418","1","3","3","1","1","0","0","0","0","1","0","5"
"13418","1","3","1","1","1","1","0","0","0","0","0","3"
"13418","1","4","3","0","0","null","null","null","null","null","null","4"
"13418","1","3","2","1","1","0","0","0","0","0","1","2"
"13418","1","1","3","0","0","null","null","null","null","null","null","69"
"13418","1","1","1","1","0","null","null","null","null","null","null","21"
"13418","1","2","2","0","0","null","null","null","null","null","null","7"
"13418","1","1","1","0","1","0","0","0","0","0","1","2"
"13418","1","3","1","0","1","0","0","1","0","0","0","2"
"13418","2","2","2","0","0","null","null","null","null","null","null","2"
"13418","1","3","2","0","0","null","null","null","null","null","null","85"
"13418","1","3","2","1","1","1","0","0","0","0","0","7"
"13418","1","5","3","0","0","null","null","null","null","null","null","2"
"13418","1","3","3","0","1","1","0","0","0","0","0","2"
